sep=,
PATCH,	BLUE,	RED,	WINNER,	BB1,	RB1,	BB2,	RB2,	BB3,	RB3,	BP1,	RP1,	RP2,	BP2,	BP3,	RP3,	RB4,	BB4,	RB5,	BB5,	RP4,	BP4,	BP5,	RP5
8_14,	C9,	CLG,	BLUE,	MORGANA,	RAKAN,	TALIYAH,	NOCTURNE,	FIORA,	AATROX,	KINDRED,	VARUS, GRAGAS,	KAISA, BRAUM,	SHEN,	CHOGATH,	GANGPLANK,	POPPY,	GNAR,	RYZE,	ZILEAN, DR. MUNDO,	KENNEN,
8_14,	FOX,	TSM,	BLUE,	EZREAL,	GANGPLANK,	BRAUM,	AATROX,	TAHM KENCH,	RAKAN,	NOCTURNE,	ZOE, KINDRED,	VARUS, MORGANA,	LUCIAN,	RUMBLE,	NAMI,	KENNEN,	JAYCE,	ALISTAR,	SYNDRA, GNAR,	CHOGATH,
8_14,	100,	GGS,	BLUE,	HEIMERDINGER,	AATROX,	MORGANA,	NOCTURNE,	KINDRED,	TALIYAH,	ZOE,	BRAUM, VARUS,	XAYAH, RAKAN,	GRAGAS,	GANGPLANK,	LEBLANC,	GNAR,	YASUO,	ORIANNA,	SEJUANI, JAYCE,	POPPY,
8_14,	CG,	OPT,	BLUE,	TAHM KENCH,	NOCTURNE,	MORGANA,	VARUS,	AATROX,	RAKAN,	BRAUM,	GRAGAS, PYKE,	KINDRED, LUCIAN,	EZREAL,	AZIR,	AHRI,	LEBLANC,	CAMILLE,	ORIANNA,	GANGPLANK, SYNDRA,	YORICK,
8_15,	100,	FOX,	BLUE,	GANGPLANK,	AATROX,	VARUS,	NOCTURNE,	AKALI,	MORGANA,	RAKAN,	SWAIN, ALISTAR,	XAYAH, ZOE,	YASUO,	KINDRED,	TRUNDLE,	JAYCE,	GRAGAS,	LEE SIN,	CHOGATH, POPPY,	DR. MUNDO,
8_15,	C9,	GGS,	BLUE,	ZOE,	AATROX,	LEBLANC,	NOCTURNE,	AKALI,	TALIYAH,	KINDRED,	TAHM KENCH, GRAGAS,	BRAUM, ZILEAN,	RYZE,	JAYCE,	DR. MUNDO,	GANGPLANK,	GNAR,	VARUS,	KAISA, ORNN,	CHOGATH,
8_15,	CLG,	TSM,	RED,	ZOE,	AATROX,	AKALI,	IRELIA,	RAKAN,	MORGANA,	KINDRED,	VARUS, BRAUM,	ALISTAR, TRISTANA,	GRAGAS,	GANGPLANK,	LEBLANC,	ZILEAN,	FIZZ,	SYNDRA,	TALIYAH, CHOGATH,	GNAR,
8_15,	OPT,	TL,	RED,	ASHE,	AATROX,	TALIYAH,	KINDRED,	VARUS,	NOCTURNE,	AKALI,	RAKAN, XAYAH,	DRAVEN, TAHM KENCH,	GALIO,	CAMILLE,	GANGPLANK,	TRUNDLE,	DR. MUNDO,	GRAVES,	SEJUANI, JAYCE,	MALPHITE,
8_15,	CG,	FLY,	RED,	ZOE,	AATROX,	RYZE,	KINDRED,	NOCTURNE,	RAKAN,	AKALI,	TAHM KENCH, TRUNDLE,	TALIYAH, VARUS,	LEBLANC,	BRAUM,	ASHE,	ALISTAR,	JHIN,	KAISA,	GANGPLANK, PYKE,	RUMBLE,
8_15,	FOX,	OPT,	RED,	AKALI,	VARUS,	MORGANA,	NOCTURNE,	BRAUM,	RAKAN,	AATROX,	KINDRED, FIORA,	TAHM KENCH, ASHE,	DRAVEN,	GRAGAS,	PYKE,	LEBLANC,	SHEN,	ZILEAN,	RUMBLE, ZOE,	FIZZ,
